Made with swmfpy (https://gitlab.umich.edu/swmf_software/swmfpy), Oct 8 2024


   year   month     day    hour     min     sec    msec      bx      by      bz      vx      vy      vz density temperature
#COORD
GSM

#START
   2024      05      09      22      10      25     602   -0.23    4.07    3.53 -419.95   -7.27    -7.6    5.13 433941.11
   2024      05      09      22      11      24     301   -0.35    4.31    3.23 -421.32  -10.49   -8.02    5.21 414140.64
   2024      05      09      22      12      20     301    0.36    4.18    3.34 -425.76   -7.65   -9.16    4.91 460611.5
   2024      05      09      22      13      10     414    2.06    3.28    3.78 -436.99    2.76   -9.16    4.75 434465.86
   2024      05      09      22      14      17     423    1.43    4.41    3.16 -429.02   -9.69   -6.99    4.91 439508.76
   2024      05      09      22      15      16     189    1.23    5.04    1.74 -430.34  -15.07    -1.1    5.11 426180.1
   2024      05      09      22      16      22     259     0.7    5.56     0.1 -423.58  -14.43    8.88    4.86 434337.55
   2024      05      09      22      17      24     560   -0.33    4.17     3.6  -421.3  -10.99   -1.46    5.08 447042.64
   2024      05      09      22      18      18     367    0.93    4.66    1.52 -427.97  -16.01    1.62    5.17 431391.71
   2024      05      09      22      19      13     407    2.04    4.64    0.67 -433.75   -8.54    6.63    4.78 446008.08
   2024      05      09      22      20      44     027   -3.46    2.02    3.22 -401.11   13.13   -6.55    5.76 391828.75
   2024      05      09      22      21      19     263     0.5    4.55    2.44 -427.25  -10.25   -3.04    5.06 427872.03
   2024      05      09      22      22      20     655    0.01    4.25    3.14 -425.76   -6.92   -7.41    4.92 439248.25
   2024      05      09      22      23      21     910   -0.19     4.1    3.15 -424.42    -6.6   -7.48    5.11 428405.05
   2024      05      09      22      24      20     262   -0.05     4.5    2.72 -426.25   -9.03   -5.47    5.16 406968.23
   2024      05      09      22      25      19     800   -0.29    4.53    2.33 -426.82   -9.27   -2.73    5.03 433231.9
   2024      05      09      22      26      25     981   -0.54    4.49    2.77  -420.0   -9.04   -9.98    5.11 423357.41
   2024      05      09      22      27      18     249    0.66    4.47    2.62 -428.59   -6.53   -7.92    4.99 408843.82
   2024      05      09      22      28      23     350    0.09     3.4    3.85 -422.84    2.68  -15.35    4.86 414782.06
   2024      05      09      22      29      26     414   -0.91    4.22    2.81 -419.67   -5.89  -10.56    5.13 402415.72
   2024      05      09      22      30      29     179   -0.18    3.47    3.76 -416.73    3.05   -12.4    5.12 436918.47
   2024      05      09      22      31      19     886    0.48    2.72    4.48 -426.53   11.59  -16.98    4.65 423921.64
   2024      05      09      22      32      18     628     0.3    3.64    3.81 -428.01    6.05  -18.59    4.62 428632.84
   2024      05      09      22      33      22     179    1.82    2.13    4.65 -423.89   14.98  -18.78    4.66 431456.96
   2024      05      09      22      34      33     730   -2.01    5.69    0.08 -411.78  -16.54  -11.49    3.38 427096.9
   2024      05      09      22      35      34     234   -2.39    5.56    0.17 -411.44  -11.63  -11.97    3.41 408750.57
   2024      05      09      22      36      40     655    -2.5    5.57   -0.38 -405.04  -10.62    -6.8    3.17 442102.56
   2024      05      09      22      37      36     086   -2.05    5.78   -0.42 -409.68  -12.55   -6.51    3.36 440015.06
   2024      05      09      22      38      38     841   -2.34    5.67   -0.18 -406.95  -10.73   -5.81    3.34 437212.52
   2024      05      09      22      39      38     239   -2.37    5.63    -1.1 -407.73   -6.39    0.05    3.31 451744.14
   2024      05      09      22      40      33     346   -2.29    5.63    -0.4 -412.74   -8.11   -5.17    3.46 419844.35
   2024      05      09      22      41      36     879   -1.29    5.12     3.0 -408.76  -19.59    1.57    4.21 409315.31
   2024      05      09      22      42      28     944   -0.57    3.21    5.16 -416.91   15.02  -17.72    4.03 435775.54
   2024      05      09      22      43      27     324   -1.37    4.63    3.25 -418.96     3.2  -16.91    4.45 409456.73
   2024      05      09      22      44      27     071   -1.51    5.22    2.75 -419.23    0.24  -18.02    4.05 413480.0
   2024      05      09      22      45      30     475   -1.81    5.61    0.25  -416.0   -1.14   -4.72    4.14 426309.13
   2024      05      09      22      46      33     822   -2.49    4.33    3.04 -411.93   13.76  -17.83     4.2 414738.28
   2024      05      09      22      47      33     727   -2.25    4.93    2.21 -412.35    4.81  -15.72    4.51 424252.54
   2024      05      09      22      48      38     041   -2.87    4.58    2.63 -407.82    7.54   -17.2    4.44 384233.6
   2024      05      09      22      49      35     608   -2.34    5.15     2.4 -410.54    1.67   -14.0    4.42 410517.86
   2024      05      09      22      50      37     065   -2.45    5.42    1.57 -409.21    2.17   -8.48    4.24 414784.59
   2024      05      09      22      51      37     625   -2.52    5.48    1.49 -408.64    0.91   -9.75    4.32 401468.37
   2024      05      09      22      52      39     629   -2.73    5.46    1.32 -406.65    5.94    -6.3    4.08 421765.51
   2024      05      09      22      53      35     767   -2.86     5.5     1.0 -410.59    3.05  -10.43    4.07 404291.4
   2024      05      09      22      54      36     702   -2.54    5.61    0.85 -409.68    3.19   -9.11    4.01 415484.34
   2024      05      09      22      55      35     568    -3.0    5.31    0.88 -410.93    3.33   -6.34    4.21 415417.06
   2024      05      09      22      56      28     467    -2.0     5.6   -0.61 -418.42    7.64   -1.33    4.29 397133.5
   2024      05      09      22      57      33     007   -2.52    5.44   -1.04 -413.63    8.76   -0.37    4.17 375552.37
   2024      05      09      22      58      32     012   -2.52    5.18   -1.62 -414.51   13.85    6.42    4.48 394731.08
   2024      05      09      22      59      40     883   -2.88    5.23   -1.55 -405.51    10.0    5.83    4.06 378549.08
   2024      05      09      23      00      38     678   -2.32    5.04   -2.07 -407.86    6.04    5.47    4.18 388052.59
   2024      05      09      23      01      32     807   -1.57    4.17   -3.87 -413.55   14.99   13.67    5.08 398014.73
   2024      05      09      23      02      34     068   -1.62    4.01   -3.84 -412.29   13.43   14.15    5.13 360536.0
   2024      05      09      23      03      38     545   -2.32    3.65   -4.48 -407.72   13.85   13.06    4.01 357377.85
   2024      05      09      23      04      34     886   -2.62    3.79   -3.49  -411.3   15.81   17.12    5.43 380592.83
   2024      05      09      23      05      39     055   -2.36    4.04   -4.15 -406.97   13.19   20.49    4.67 357274.13
   2024      05      09      23      06      49     410   -2.77    4.62   -3.46 -396.73    8.49   21.26    3.76 342080.07
   2024      05      09      23      07      49     742   -2.71    4.55   -3.48 -396.33    8.49   23.04    3.82 339229.66
   2024      05      09      23      08      49     476   -2.73    4.91   -3.14 -396.83    6.78   19.83    3.63 346101.26
   2024      05      09      23      09      45     784   -2.83    5.18   -2.46 -400.88    2.92   10.59    3.48 363325.98
   2024      05      09      23      10      44     552   -2.34    5.45   -2.37 -402.14    1.63   10.66    3.31 368562.24
   2024      05      09      23      11      48     680   -3.01    5.27   -2.03 -398.08    4.47   10.29    3.49 347828.5
   2024      05      09      23      12      51     567   -3.42    5.28   -1.38 -395.41    3.45    4.22    3.42 350198.83
   2024      05      09      23      13      46     629   -2.57    5.41   -2.25 -400.05    6.11   12.86    3.42 397842.29
   2024      05      09      23      14      44     999   -2.73    5.63   -1.86 -401.69    5.01   13.48    3.26 369907.98
   2024      05      09      23      15      47     264   -2.46    5.65   -1.94  -399.5    3.32   13.11    3.24 384184.56
   2024      05      09      23      16      46     578    -2.4    5.71   -1.88 -400.25    2.33   11.78    3.26 380055.13
   2024      05      09      23      17      47     106   -2.43    5.81   -1.77 -399.78    3.79   10.42    3.22 382024.1
   2024      05      09      23      18      45     947   -2.15    5.77   -2.03 -400.92    4.86   11.28    3.23 371726.59
   2024      05      09      23      19      49     742   -2.29     5.8   -1.96  -397.2    5.06   11.49    3.22 371064.84
   2024      05      09      23      20      46     758   -2.19     5.7   -2.23 -400.11    5.04   13.07    3.26 348505.6
   2024      05      09      23      21      45     833   -1.72    5.82   -2.27 -400.97    4.73   15.39    3.39 388048.43
   2024      05      09      23      22      46     851   -2.23    5.69   -1.94 -400.01    4.19   15.06    3.42 356864.91
   2024      05      09      23      23      42     548   -2.17    5.93   -0.22 -404.27  -15.67    6.79    3.91 372334.8
   2024      05      09      23      24      42     323   -1.79    5.92   -1.55 -404.54  -11.17   12.31     3.7 426870.81
   2024      05      09      23      25      45     742   -1.51    5.89    -1.4 -401.13  -14.81    8.15    3.93 398108.74
   2024      05      09      23      26      46     829   -1.42    5.85    -1.5  -400.2  -11.56    7.04    3.96 416186.83
   2024      05      09      23      27      46     057   -1.56    6.04   -1.38 -400.99  -11.68    6.99    3.89 404598.87
   2024      05      09      23      28      44     815   -1.66    6.07   -1.07 -402.25  -11.92    6.63    3.57 401746.32
   2024      05      09      23      29      46     826   -2.15    6.01   -0.97 -400.41   -6.12    6.69    3.64 399702.15
   2024      05      09      23      30      45     738   -2.05    5.99   -1.24 -401.45    -8.8     7.3    3.86 423452.45
   2024      05      09      23      31      48     019   -2.33    5.88   -0.97  -399.3   -3.37    7.34    3.67 414322.39
   2024      05      09      23      32      48     513   -2.97    5.37   -1.22 -398.57  -14.57    8.01    4.26 397164.2
   2024      05      09      23      33      48     477    -2.9    5.53   -1.52 -398.82   -7.54    8.27    4.07 401515.75
   2024      05      09      23      34      51     163   -1.94    6.33   -0.89 -396.16   -4.96   12.06    3.66 441513.64
   2024      05      09      23      35      44     806   -2.04    6.48   -0.69 -402.57    -5.0    6.83    3.52 397947.98
   2024      05      09      23      36      47     298   -2.18    5.83   -1.78 -399.88   -9.02   13.43     4.0 414174.68
   2024      05      09      23      37      43     005   -1.86    5.52   -2.54 -404.15   -2.13   17.03     4.2 392222.54
   2024      05      09      23      38      44     246   -2.41    5.56   -2.23 -403.17   -3.56    9.08    4.25 382178.74
   2024      05      09      23      39      39     015   -1.88    6.21   -1.15 -408.45   -7.21    9.04    4.29 376596.4
   2024      05      09      23      40      43     671   -2.84    5.94    1.03 -403.76  -10.67   -3.37    4.32 373615.0
   2024      05      09      23      41      54     392    -4.1    5.35     0.4 -393.35   -1.98    7.21    3.94 362759.24
   2024      05      09      23      42      55     221   -3.77    5.34    0.73 -392.58   -3.89    5.85    4.14 375012.67
   2024      05      09      23      44      00     720   -4.67    2.75    2.91  -387.2    14.0   -4.32    5.03 359680.3
   2024      05      09      23      44      50     976    -4.2    2.83    3.47 -396.03   21.25  -12.27    5.65 332930.63
   2024      05      09      23      45      50     377   -4.52    3.48    2.46  -396.8   18.44  -11.38    5.03 331927.35
   2024      05      09      23      47      03     258   -4.72    3.15    1.94 -384.94   13.72   -1.62    5.69 330937.12
   2024      05      09      23      48      01     434   -5.44    2.31    0.25 -386.33    16.4   12.92    6.09 350380.38
   2024      05      09      23      48      54     571   -4.51    3.68    0.78  -393.2    12.3    2.59    5.62 364020.57
   2024      05      09      23      49      50     477   -4.53    3.64   -0.94 -396.76   10.01   19.83    5.79 356071.61
   2024      05      09      23      50      55     147   -5.59    2.62    0.47 -392.47   14.19   11.38    5.82 353738.4
   2024      05      09      23      51      51     216   -4.99    4.02    0.91 -396.45   11.87    7.57    5.07 370264.08
